year,pop_bins_p,Type,Lc
2016,0.72,ADI,0.8729827068172482
2016,0.72,claims,0.920431697060763
2016,0.72,crime,0.893663019563623
2016,0.72,health,0.7469376355783629
2016,0.73,ADI,0.8786689440751502
2016,0.73,claims,0.924627325499692
2016,0.73,crime,0.8987744110476931
2016,0.73,health,0.7564717336043636
2016,0.74,ADI,0.8842790309383703
2016,0.74,claims,0.9285912147188862
2016,0.74,crime,0.9038533728335513
2016,0.74,health,0.7661762188237486
2016,0.75,ADI,0.8897947274309493
2016,0.75,claims,0.9324051152885727
2016,0.75,crime,0.9088027969980608
2016,0.75,health,0.7759503217040237
2016,0.76,ADI,0.8952437848034392
2016,0.76,claims,0.9361372652880322
2016,0.76,crime,0.9137085588314583
2016,0.76,health,0.7856537233800485
2016,0.77,ADI,0.900604591995215
2016,0.77,claims,0.9398991427675744
2016,0.77,crime,0.9184547085747745
2016,0.77,health,0.7951390619548423
2016,0.78,ADI,0.9058794967259545
2016,0.78,claims,0.9433867166808998
2016,0.78,crime,0.9231537537285094
2016,0.78,health,0.8048581750095893
2016,0.79,ADI,0.9110872807530811
2016,0.79,claims,0.9470384673592269
2016,0.79,crime,0.9276212617073022
2016,0.79,health,0.8142923161606158
2016,0.8,ADI,0.916208319548005
2016,0.8,claims,0.9505105019079637
2016,0.8,crime,0.9319603190937367
2016,0.8,health,0.8238884470439853
2016,0.81,ADI,0.9212544119070563
2016,0.81,claims,0.9538548434172549
2016,0.81,crime,0.9362863321322871
2016,0.81,health,0.8334228159558261
2016,0.82,ADI,0.9262291697066627
2016,0.82,claims,0.9571802674392208
2016,0.82,crime,0.9404761042040484
2016,0.82,health,0.8428778153165355
2016,0.83,ADI,0.9311197707855061
2016,0.83,claims,0.9603428659452798
2016,0.83,crime,0.9446620716743435
2016,0.83,health,0.8522862223127583
2016,0.84,ADI,0.9359378935440358
2016,0.84,claims,0.9634743857221616
2016,0.84,crime,0.948554903660244
2016,0.84,health,0.861869079789966
2016,0.85,ADI,0.9406801668975859
2016,0.85,claims,0.9665680705243928
2016,0.85,crime,0.9526254648860649
2016,0.85,health,0.8709207301348578
2016,0.86,ADI,0.9453397282809443
2016,0.86,claims,0.9695077129298323
2016,0.86,crime,0.9564393060986675
2016,0.86,health,0.8802928384285154
2016,0.87,ADI,0.9499064644401134
2016,0.87,claims,0.9723858735014648
2016,0.87,crime,0.9601306753783586
2016,0.87,health,0.8895536126419171
2016,0.88,ADI,0.9544040933636345
2016,0.88,claims,0.9751917422465327
2016,0.88,crime,0.9637512066021793
2016,0.88,health,0.8987542501988302
2016,0.89,ADI,0.9588301469359489
2016,0.89,claims,0.9778084361183478
2016,0.89,crime,0.9675030871623326
2016,0.89,health,0.9078156524339634
2016,0.9,ADI,0.9631683717131323
2016,0.9,claims,0.9803170300625899
2016,0.9,crime,0.9710612953907072
2016,0.9,health,0.9169881178635125
2016,0.91,ADI,0.9674247272912901
2016,0.91,claims,0.9828904839633757
2016,0.91,crime,0.9744441296086406
2016,0.91,health,0.9259243708405479
2016,0.92,ADI,0.971584886560593
2016,0.92,claims,0.9853369204492634
2016,0.92,crime,0.97769796971972045
2016,0.92,health,0.9348752516529454
2016,0.93,ADI,0.9756566150553604
2016,0.93,claims,0.9877786275633196
2016,0.93,crime,0.9808719132000104
2016,0.93,health,0.9435571428261845
2016,0.94,ADI,0.9796219135913947
2016,0.94,claims,0.9900466991687116
2016,0.94,crime,0.9840482119097795
2016,0.94,health,0.9521046746227644
2016,0.95,ADI,0.9834621810050937
2016,0.95,claims,0.9922438301966338
2016,0.95,crime,0.987142439930778
2016,0.95,health,0.9603545028811418
2016,0.96,ADI,0.987184942039015
2016,0.96,claims,0.9942301663657885
2016,0.96,crime,0.9900134646657603
2016,0.96,health,0.9688318752451517
2016,0.97,ADI,0.9907647931622845
2016,0.97,claims,0.996040840152637
2016,0.97,crime,0.9927888308495929
2016,0.97,health,0.9771613439405005
2016,0.98,ADI,0.9941626057136033
2016,0.98,claims,0.9977346308927973
2016,0.98,crime,0.9953904535664696
2016,0.98,health,0.9851657496278029
2016,0.99,ADI,0.997308971467621
2016,0.99,claims,0.9991047974747856
2016,0.99,crime,0.9978864532997852
2016,0.99,health,0.9928453631928988
2016,1,ADI,1
2016,1,claims,1
2016,1,crime,1
2016,1,health,1
2017,0.01,ADI,0.047144245578475866
2017,0.01,claims,0.04055235380681939
2017,0.01,crime,0.07984350576371634
2017,0.01,health,0.010401637071673903
2017,0.02,ADI,0.0786596300666745
2017,0.02,claims,0.07845248548245476
2017,0.02,crime,0.11684509216871629
2017,0.02,health,0.02109492298702958
2017,0.03,ADI,0.10598876386931137
2017,0.03,claims,0.11184558144696104
2017,0.03,crime,0.14714201693884563
2017,0.03,health,0.03205334421482323
2017,0.04,ADI,0.13093014795154798
2017,0.04,claims,0.14414836960273442
2017,0.04,crime,0.17214099787952472
2017,0.04,health,0.042501443093629125
2017,0.05,ADI,0.15432679966202562
2017,0.05,claims,0.17390216003525114
2017,0.05,crime,0.19583774579086907
2017,0.05,health,0.05300231652510124
2017,0.06,ADI,0.17629541756671188
2017,0.06,claims,0.2023301619784506
2017,0.06,crime,0.21691289080924955
2017,0.06,health,0.06368651208688762
2017,0.07,ADI,0.19719021680031606
2017,0.07,claims,0.22902463902101972
2017,0.07,crime,0.2371834365009579
2017,0.07,health,0.07417930520407591
2017,0.08,ADI,0.2171572398622212
2017,0.08,claims,0.25438171482837973
2017,0.08,crime,0.2563445801434004
2017,0.08,health,0.08482158413551495
2017,0.09,ADI,0.2363174740471249
2017,0.09,claims,0.27874332025179016
2017,0.09,crime,0.27458998460180567
2017,0.09,health,0.09519165747951766
2017,0.1,ADI,0.2548622192286394
2017,0.1,claims,0.3015920429465149
2017,0.1,crime,0.29280876873509365
2017,0.1,health,0.10580868542881976
2017,0.11,ADI,0.27276405011514954
2017,0.11,claims,0.32357819668249654
2017,0.11,crime,0.3101763679727541
2017,0.11,health,0.1165287373852406
2017,0.12,ADI,0.2900331806527095
2017,0.12,claims,0.34453210633920445
2017,0.12,crime,0.32690374839134206
2017,0.12,health,0.12740938558805245
2017,0.13,ADI,0.30674505860858176
2017,0.13,claims,0.3647789288016098
2017,0.13,crime,0.3429348409310791
2017,0.13,health,0.1382370067283767
2017,0.14,ADI,0.32297998478517054
2017,0.14,claims,0.3848063993971695
2017,0.14,crime,0.3579976191446723
2017,0.14,health,0.14882928871518458
2017,0.15,ADI,0.3388167927882092
2017,0.15,claims,0.40350614604576324
2017,0.15,crime,0.37313227223608236
2017,0.15,health,0.16012935573129117
2017,0.16,ADI,0.3542047514712738
2017,0.16,claims,0.4214523545164872
2017,0.16,crime,0.3882837294077227
2017,0.16,health,0.1708701134930643
2017,0.17,ADI,0.3692348270279522
2017,0.17,claims,0.4388398608793042
2017,0.17,crime,0.40304286953794605
2017,0.17,health,0.18169672459410308
2017,0.18,ADI,0.3838831492970238
2017,0.18,claims,0.45575318011820487
2017,0.18,crime,0.4172692704117582
2017,0.18,health,0.19255313185406348
2017,0.19,ADI,0.3981331276699805
2017,0.19,claims,0.4720452174518926
2017,0.19,crime,0.4310066891885709
2017,0.19,health,0.20358503343987563
2017,0.2,ADI,0.41209277039404785
2017,0.2,claims,0.48766694128660193
2017,0.2,crime,0.44474593811273544
2017,0.2,health,0.21462678290872123
2017,0.21,ADI,0.4257582966162664
2017,0.21,claims,0.5030196365081505
2017,0.21,crime,0.4582787131402084
2017,0.21,health,0.22519229885446396
2017,0.22,ADI,0.4390700591489052
2017,0.22,claims,0.5177065342985676
2017,0.22,crime,0.47113300263125274
2017,0.22,health,0.2365075164598527
2017,0.23,ADI,0.4521211685499171
2017,0.23,claims,0.5317366667935467
2017,0.23,crime,0.4844568081065545
2017,0.23,health,0.24722908347520176
2017,0.24,ADI,0.4648851024179458
2017,0.24,claims,0.5452526127065376
2017,0.24,crime,0.4977390193238604
2017,0.24,health,0.25773500710310127
2017,0.25,ADI,0.47737608127456954
2017,0.25,claims,0.5584092086494312
2017,0.25,crime,0.5105527128191008
2017,0.25,health,0.2684338482345271
2017,0.26,ADI,0.48962220757909786
2017,0.26,claims,0.5717496730689455
2017,0.26,crime,0.5224092392493401
2017,0.26,health,0.27912991175791785
2017,0.27,ADI,0.5016581297452174
2017,0.27,claims,0.5845036938209224
2017,0.27,crime,0.5339712783329686
2017,0.27,health,0.2904799757186556
2017,0.28,ADI,0.5133924865648519
2017,0.28,claims,0.5971454580292783
2017,0.28,crime,0.5452218596127242
2017,0.28,health,0.30117300912418987
2017,0.29,ADI,0.5249638716927483
2017,0.29,claims,0.6092846484015377
2017,0.29,crime,0.5564880803334861
2017,0.29,health,0.31209658399663454
2017,0.3,ADI,0.5363501078869214
2017,0.3,claims,0.6213186789082212
2017,0.3,crime,0.5674759522797397
2017,0.3,health,0.3228199185807332
2017,0.31,ADI,0.5474787946347326
2017,0.31,claims,0.6330927129374376
2017,0.31,crime,0.5781403872758174
2017,0.31,health,0.3333904847229033
2017,0.32,ADI,0.5583451917623227
2017,0.32,claims,0.6444080435039268
2017,0.32,crime,0.5886589096148455
2017,0.32,health,0.3439065087436576
2017,0.33,ADI,0.568999240387139
2017,0.33,claims,0.6549633843670505
2017,0.33,crime,0.5995986985988558
2017,0.33,health,0.3543202662867572
2017,0.34,ADI,0.5795070207900075
2017,0.34,claims,0.6653251794653104
2017,0.34,crime,0.6104005610233518
2017,0.34,health,0.3646676137468367
2017,0.35,ADI,0.5898251942384992
2017,0.35,claims,0.6758205211413265
2017,0.35,crime,0.6207488796586609
2017,0.35,health,0.37459352231505044
2017,0.36,ADI,0.5999642004012331
2017,0.36,claims,0.6860107056614072
2017,0.36,crime,0.6308008808000073
2017,0.36,health,0.384764617919814
2017,0.37,ADI,0.6098834656471982
2017,0.37,claims,0.695769928278391
2017,0.37,crime,0.641081983114395
2017,0.37,health,0.39444811705951305
2017,0.38,ADI,0.6196408313836077
2017,0.38,claims,0.7056446332017438
2017,0.38,crime,0.650241205102118
2017,0.38,health,0.4048838429570718
2017,0.39,ADI,0.6292381598216205
2017,0.39,claims,0.7154509519548444
2017,0.39,crime,0.659300268116587
2017,0.39,health,0.414889292119017
2017,0.4,ADI,0.638633127980349
2017,0.4,claims,0.7242566391035993
2017,0.4,crime,0.6689829122469302
2017,0.4,health,0.42500104791575866
2017,0.41,ADI,0.6479031586994972
2017,0.41,claims,0.7333939346628207
2017,0.41,crime,0.6781419678576212
2017,0.41,health,0.43469944513491854
2017,0.42,ADI,0.6570193594907789
2017,0.42,claims,0.7420660752338194
2017,0.42,crime,0.6872714083566192
2017,0.42,health,0.44466474523526595
2017,0.43,ADI,0.6659660426359453
2017,0.43,claims,0.7503962849535587
2017,0.43,crime,0.6962892098671563
2017,0.43,health,0.45471009094898746
2017,0.44,ADI,0.6747489076297556
2017,0.44,claims,0.7587568168431267
2017,0.44,crime,0.7048343342298282
2017,0.44,health,0.46468044124576224
2017,0.45,ADI,0.6833804256439117
2017,0.45,claims,0.7667515472371019
2017,0.45,crime,0.7133257188111696
2017,0.45,health,0.4747709862175089
2017,0.46,ADI,0.6919150522471555
2017,0.46,claims,0.7743804761354847
2017,0.46,crime,0.7219656780820721
2017,0.46,health,0.48491834589906374
2017,0.47,ADI,0.7002642477634703
2017,0.47,claims,0.7820106953389664
2017,0.47,crime,0.7300707351951478
2017,0.47,health,0.4950452522850876
2017,0.48,ADI,0.708482185608392
2017,0.48,claims,0.7894241432858007
2017,0.48,crime,0.7381957575520615
2017,0.48,health,0.5049787361479424
2017,0.49,ADI,0.7165870364483818
2017,0.49,claims,0.7965582401786815
2017,0.49,crime,0.746150576205256
2017,0.49,health,0.5152111916392988
2017,0.5,ADI,0.7245639025941674
2017,0.5,claims,0.8036910467664632
2017,0.5,crime,0.7537756355810593
2017,0.5,health,0.5253739544199572
2017,0.51,ADI,0.7324207971967966
2017,0.51,claims,0.8106180496909396
2017,0.51,crime,0.7612977075740648
2017,0.51,health,0.5355589380648961
2017,0.52,ADI,0.7401505535648393
2017,0.52,claims,0.817374732342336
2017,0.52,crime,0.768490186666711
2017,0.52,health,0.5460085520026301
2017,0.53,ADI,0.7477863529153114
2017,0.53,claims,0.8238236772275989
2017,0.53,crime,0.7760528546555205
2017,0.53,health,0.5560781386592032
2017,0.54,ADI,0.755295691198891
2017,0.54,claims,0.8302997185199427
2017,0.54,crime,0.7832445018630069
2017,0.54,health,0.5660919206452535
2017,0.55,ADI,0.7626661536745178
2017,0.55,claims,0.836664148421215
2017,0.55,crime,0.790377085224139
2017,0.55,health,0.5757923379429843
2017,0.56,ADI,0.7699624098569884
2017,0.56,claims,0.8426395513351109
2017,0.56,crime,0.7974852111615696
2017,0.56,health,0.5859591408807846
2017,0.57,ADI,0.7771199030927886
2017,0.57,claims,0.8485446326211065
2017,0.57,crime,0.8042033493360309
2017,0.57,health,0.5962345230417737
2017,0.58,ADI,0.7841919603378367
2017,0.58,claims,0.8544148756694264
2017,0.58,crime,0.8107877203767774
2017,0.58,health,0.6063988008813603
2017,0.59,ADI,0.7911359200273982
2017,0.59,claims,0.8597915770173437
2017,0.59,crime,0.8175976986728936
2017,0.59,health,0.6166133281753994
2017,0.6,ADI,0.79799359726659
2017,0.6,claims,0.8653508565367825
2017,0.6,crime,0.8241719207146891
2017,0.6,health,0.6264422729722072
2017,0.61,ADI,0.8047427019521447
2017,0.61,claims,0.8708617496150052
2017,0.61,crime,0.8305125494035799
2017,0.61,health,0.6362346038449166
2017,0.62,ADI,0.8114040569906589
2017,0.62,claims,0.876141032927941
2017,0.62,crime,0.8366946207809904
2017,0.62,health,0.6463281789345197
2017,0.63,ADI,0.817959040270542
2017,0.63,claims,0.8812416089846524
2017,0.63,crime,0.8430046360959962
2017,0.63,health,0.6561013190608048
2017,0.64,ADI,0.8243765020778608
2017,0.64,claims,0.8862505733793284
2017,0.64,crime,0.8491183265132615
2017,0.64,health,0.665736336314801
2017,0.65,ADI,0.8307351631570664
2017,0.65,claims,0.89103825044951
2017,0.65,crime,0.8551807728046759
2017,0.65,health,0.6756190657035606
2017,0.66,ADI,0.8370092347051378
2017,0.66,claims,0.8958110890110521
2017,0.66,crime,0.8610661939340598
2017,0.66,health,0.6854209919494819
2017,0.67,ADI,0.8431738872399542
2017,0.67,claims,0.900643926759702
2017,0.67,crime,0.8665737728238092
2017,0.67,health,0.6951893343891611
2017,0.68,ADI,0.8492805855062752
2017,0.68,claims,0.905304508777623
2017,0.68,crime,0.8721828417030686
2017,0.68,health,0.7048814188627867
2017,0.69,ADI,0.8552768490077998
2017,0.69,claims,0.9096018699101496
2017,0.69,crime,0.8776659631691164
2017,0.69,health,0.714981306697924
2017,0.7,ADI,0.8611965361292384
2017,0.7,claims,0.9138927795171807
2017,0.7,crime,0.8830637332177568
2017,0.7,health,0.7248807017348939
2017,0.71,ADI,0.8669915115336613
2017,0.71,claims,0.9179849821389516
2017,0.71,crime,0.8883041105941407
2017,0.71,health,0.734849789482562
2017,0.72,ADI,0.8727689934393172
2017,0.72,claims,0.9221075069305512
2017,0.72,crime,0.8935273511362304
2017,0.72,health,0.7447072678891845
2017,0.73,ADI,0.878419449971669
2017,0.73,claims,0.9262029353150699
2017,0.73,crime,0.8984333106783274
2017,0.73,health,0.7545309099797437
2017,0.74,ADI,0.8840194010801615
2017,0.74,claims,0.9301609462065352
2017,0.74,crime,0.9035780212613209
2017,0.74,health,0.7640351271462703
2017,0.75,ADI,0.8895414779038207
2017,0.75,claims,0.9340802479450279
2017,0.75,crime,0.9083616936849102
2017,0.75,health,0.7738145800180898
2017,0.76,ADI,0.8949755793578746
2017,0.76,claims,0.937882131919503
2017,0.76,crime,0.9131343852243885
2017,0.76,health,0.7834468196640508
2017,0.77,ADI,0.9003517265434331
2017,0.77,claims,0.9414691800949794
2017,0.77,crime,0.9179538287098543
2017,0.77,health,0.7931692053162408
2017,0.78,ADI,0.9056463314524813
2017,0.78,claims,0.9449852614900056
2017,0.78,crime,0.9225295298434641
2017,0.78,health,0.8030355215666113
2017,0.79,ADI,0.9108375554268812
2017,0.79,claims,0.9482890876962312
2017,0.79,crime,0.9270386801642807
2017,0.79,health,0.8129556224089336
2017,0.8,ADI,0.9159778789629335
2017,0.8,claims,0.9517258153276633
2017,0.8,crime,0.9313386945558939
2017,0.8,health,0.8227052791218314
2017,0.81,ADI,0.9210211982267913
2017,0.81,claims,0.9549793196350242
2017,0.81,crime,0.9356639982563687
2017,0.81,health,0.8323410539052917
2017,0.82,ADI,0.9259896904604397
2017,0.82,claims,0.9581921793317639
2017,0.82,crime,0.9399668410575257
2017,0.82,health,0.8417556300852321
2017,0.83,ADI,0.9308857257508083
2017,0.83,claims,0.9612702021456484
2017,0.83,crime,0.9440745236001661
2017,0.83,health,0.8514060504383318
2017,0.84,ADI,0.9356955350214484
2017,0.84,claims,0.9642746775688845
2017,0.84,crime,0.9481868646997019
2017,0.84,health,0.8608074961075611
2017,0.85,ADI,0.9404406747772922
2017,0.85,claims,0.9672320568560039
2017,0.85,crime,0.9521584508301798
2017,0.85,health,0.8702253549151794
2017,0.86,ADI,0.945108955999844
2017,0.86,claims,0.9701965328211682
2017,0.86,crime,0.955974640812785
2017,0.86,health,0.8795212514790762
2017,0.87,ADI,0.9496866660432962
2017,0.87,claims,0.9730100430897388
2017,0.87,crime,0.9597447443575309
2017,0.87,health,0.8887772514911968
2017,0.88,ADI,0.9541872354002504
2017,0.88,claims,0.9757758120696429
2017,0.88,crime,0.9634908896096712
2017,0.88,health,0.897817860625689
2017,0.89,ADI,0.9586094225966006
2017,0.89,claims,0.978484807625187
2017,0.89,crime,0.967141201691389
2017,0.89,health,0.9067642835968105
2017,0.9,ADI,0.9629441987297576
2017,0.9,claims,0.9810073540939123
2017,0.9,crime,0.9706955142256521
2017,0.9,health,0.9158301437134397
2017,0.91,ADI,0.9672060100438641
2017,0.91,claims,0.9834247406970615
2017,0.91,crime,0.9742418406623803
2017,0.91,health,0.9247874246068801
2017,0.92,ADI,0.9713788302368241
2017,0.92,claims,0.985810514825283
2017,0.92,crime,0.9776267813780843
2017,0.92,health,0.9336532969449847
2017,0.93,ADI,0.975441836402041
2017,0.93,claims,0.9881762892244685
2017,0.93,crime,0.980824714309839
2017,0.93,health,0.9423507452322358
2017,0.94,ADI,0.9794122963157168
2017,0.94,claims,0.9904143234188441
2017,0.94,crime,0.9839837150161095
2017,0.94,health,0.9509431494337972
2017,0.95,ADI,0.983279601017309
2017,0.95,claims,0.9924530054754097
2017,0.95,crime,0.9870195967187122
2017,0.95,health,0.9596509506237245
2017,0.96,ADI,0.987041380419888
2017,0.96,claims,0.9944078177005343
2017,0.96,crime,0.9900466604386198
2017,0.96,health,0.9680640728521136
2017,0.97,ADI,0.990645774764206
2017,0.97,claims,0.9961806969066871
2017,0.97,crime,0.9928411290678144
2017,0.97,health,0.9764819927671087
2017,0.98,ADI,0.994087253847427
2017,0.98,claims,0.9978645450610024
2017,0.98,crime,0.9954637302229702
2017,0.98,health,0.9846059912500297
2017,0.99,ADI,0.9972836546559878
2017,0.99,claims,0.9991535598549955
2017,0.99,crime,0.9979264430503898
2017,0.99,health,0.9926486815704697
2017,1,ADI,1
2017,1,claims,1
2017,1,crime,1
2017,1,health,1
2018,0.01,ADI,0.04670416890126183
2018,0.01,claims,0.04233090708925645
2018,0.01,crime,0.07895072951943868
2018,0.01,health,0.010648630083673416
2018,0.02,ADI,0.07814991677512993
2018,0.02,claims,0.08089821550208266
2018,0.02,crime,0.11494939936039865
2018,0.02,health,0.02114089363588217
2018,0.03,ADI,0.1056577897454928
2018,0.03,claims,0.11514978052247539
2018,0.03,crime,0.1447170020465258
2018,0.03,health,0.0316710362296865
2018,0.04,ADI,0.13086075021197807
2018,0.04,claims,0.14678429227160789
2018,0.04,crime,0.1708974768338906
2018,0.04,health,0.04232636443656889
2018,0.05,ADI,0.1543311039074153
2018,0.05,claims,0.17652179253218636
2018,0.05,crime,0.19416731878651114
2018,0.05,health,0.05323044708124662
2018,0.06,ADI,0.17654286295111613
2018,0.06,claims,0.20463159270650635
2018,0.06,crime,0.21606779178709515
2018,0.06,health,0.06378738216788685
2018,0.07,ADI,0.19777506275439383
2018,0.07,claims,0.23207938263459796
2018,0.07,crime,0.2358714444302899
2018,0.07,health,0.0742736405061841
2018,0.08,ADI,0.21800624704749
2018,0.08,claims,0.257188445301333
2018,0.08,crime,0.2560488320574946
2018,0.08,health,0.08458159018526316
2018,0.09,ADI,0.23738354453731944
2018,0.09,claims,0.28176902659703634
2018,0.09,crime,0.2744053576953175
2018,0.09,health,0.09471862223763047
2018,0.1,ADI,0.25609741208812986
2018,0.1,claims,0.30530785730101523
2018,0.1,crime,0.29193384278645157
2018,0.1,health,0.10519748954342127
2018,0.11,ADI,0.2741030149280049
2018,0.11,claims,0.3275294284682435
2018,0.11,crime,0.309174953965578
2018,0.11,health,0.11562877707745178
2018,0.12,ADI,0.2914952697757061
2018,0.12,claims,0.3489757433811652
2018,0.12,crime,0.32594504987269185
2018,0.12,health,0.1255798784683286
2018,0.13,ADI,0.30837699008850217
2018,0.13,claims,0.36953580968360417
2018,0.13,crime,0.34219267783845847
2018,0.13,health,0.13580721969913417
2018,0.14,ADI,0.3246726373283089
2018,0.14,claims,0.38908229604309436
2018,0.14,crime,0.3582707270708872
2018,0.14,health,0.14574330805523225
2018,0.15,ADI,0.340505649986521
2018,0.15,claims,0.40785127249637587
2018,0.15,crime,0.3739831480099729
2018,0.15,health,0.15572674521332483
2018,0.16,ADI,0.3559312013282314
2018,0.16,claims,0.42627769386054515
2018,0.16,crime,0.38860596354636284
2018,0.16,health,0.16612200146388637
2018,0.17,ADI,0.3709174965905052
2018,0.17,claims,0.4436736328925002
2018,0.17,crime,0.40319469789341855
2018,0.17,health,0.17672420662462862
2018,0.18,ADI,0.38553617789440014
2018,0.18,claims,0.4606205317829711
2018,0.18,crime,0.4175650479204684
2018,0.18,health,0.18691736433009182
2018,0.19,ADI,0.3998092210319448
2018,0.19,claims,0.4770637394733328
2018,0.19,crime,0.43133566828083564
2018,0.19,health,0.19744381140764292
2018,0.2,ADI,0.41371891029372593
2018,0.2,claims,0.4928026809443027
2018,0.2,crime,0.44489501835586387
2018,0.2,health,0.20809313440061383
2018,0.21,ADI,0.42735278518226893
2018,0.21,claims,0.5080722994066698
2018,0.21,crime,0.45865157608956403
2018,0.21,health,0.2182029120206136
2018,0.22,ADI,0.44063733329634336
2018,0.22,claims,0.5224742618867461
2018,0.22,crime,0.47237587250326335
2018,0.22,health,0.2285831552363964
2018,0.23,ADI,0.45366461398222496
2018,0.23,claims,0.5372875158389473
2018,0.23,crime,0.4848100470022616
2018,0.23,health,0.23877769876045457
2018,0.24,ADI,0.4664251199823695
2018,0.24,claims,0.5512872014545069
2018,0.24,crime,0.4974813008425995
2018,0.24,health,0.2491226036020659
2018,0.25,ADI,0.4788801468876486
2018,0.25,claims,0.564845171297264
2018,0.25,crime,0.5097682313682604
2018,0.25,health,0.25955158143843815
2018,0.26,ADI,0.49110632423291367
2018,0.26,claims,0.5782898951319428
2018,0.26,crime,0.5212916439872345
2018,0.26,health,0.27026118754028977
2018,0.27,ADI,0.5030845335986222
2018,0.27,claims,0.5910866940447812
2018,0.27,crime,0.5333472856648893
2018,0.27,health,0.28045342136668966
2018,0.28,ADI,0.5148266200925342
2018,0.28,claims,0.6034029016895065
2018,0.28,crime,0.545135902878537
2018,0.28,health,0.29095376886070234
2018,0.29,ADI,0.5262946066366996
2018,0.29,claims,0.6154695173860794
2018,0.29,crime,0.5562617567695003
2018,0.29,health,0.3016723827834213
2018,0.3,ADI,0.5376382195493841
2018,0.3,claims,0.627011595602449
2018,0.3,crime,0.5677325586204729
2018,0.3,health,0.3124316473849257
2018,0.31,ADI,0.5487360464760467
2018,0.31,claims,0.6381057605032855
2018,0.31,crime,0.5788172172874351
2018,0.31,health,0.32355538227690456
2018,0.32,ADI,0.5595624230165406
2018,0.32,claims,0.649072594071656
2018,0.32,crime,0.5897276648263927
2018,0.32,health,0.3339765071412387
2018,0.33,ADI,0.5702300335512678
2018,0.33,claims,0.6602276075738479
2018,0.33,crime,0.5997296666826595
2018,0.33,health,0.3445743238764303
2018,0.34,ADI,0.5807320723384887
2018,0.34,claims,0.6703166437263683
2018,0.34,crime,0.610650206224284
2018,0.34,health,0.35533866981278284
2018,0.35,ADI,0.5909400615207882
2018,0.35,claims,0.6805842817921265
2018,0.35,crime,0.6208078896298882
2018,0.35,health,0.36549464138594795
2018,0.36,ADI,0.6010091824002688
2018,0.36,claims,0.6906428936439692
2018,0.36,crime,0.6306090440888162
2018,0.36,health,0.3759594195360233
2018,0.37,ADI,0.6108929377337493
2018,0.37,claims,0.7002530287673031
2018,0.37,crime,0.6407036938384187
2018,0.37,health,0.38610961686504275
2018,0.38,ADI,0.6206426563215236
2018,0.38,claims,0.7098648541295636
2018,0.38,crime,0.6502712432520072
2018,0.38,health,0.39639631732566577
2018,0.39,ADI,0.6301651358683215
2018,0.39,claims,0.7193499115723335
2018,0.39,crime,0.659687247182925
2018,0.39,health,0.4061441653226151
2018,0.4,ADI,0.6395604363633794
2018,0.4,claims,0.7284738212977993
2018,0.4,crime,0.6689723859645059
2018,0.4,health,0.41624955451706414
2018,0.41,ADI,0.6487761380096364
2018,0.41,claims,0.7371695371618747
2018,0.41,crime,0.6783791251060901
2018,0.41,health,0.42626440356330914
2018,0.42,ADI,0.6578345283124831
2018,0.42,claims,0.7455086126124502
2018,0.42,crime,0.6878293756690088
2018,0.42,health,0.43625015041906
2018,0.43,ADI,0.6667306198581258
2018,0.43,claims,0.7539603706581284
2018,0.43,crime,0.6965442335785745
2018,0.43,health,0.4463100385696412
2018,0.44,ADI,0.6754685168724988
2018,0.44,claims,0.7619529471287629
2018,0.44,crime,0.7053821808321435
2018,0.44,health,0.4564359840732488
2018,0.45,ADI,0.6840733642334789
2018,0.45,claims,0.7699055212781362
2018,0.45,crime,0.7138238928990353
2018,0.45,health,0.4666055828625977
2018,0.46,ADI,0.6924724807754681
2018,0.46,claims,0.7775972352198466
2018,0.46,crime,0.7222197773472592
2018,0.46,health,0.47645921501229566
2018,0.47,ADI,0.7008257235010004
2018,0.47,claims,0.7852134518228382
2018,0.47,crime,0.7304579949341455
2018,0.47,health,0.4864837647887054
2018,0.48,ADI,0.7090273696280943
2018,0.48,claims,0.792671912792686
2018,0.48,crime,0.7384809716116928
2018,0.48,health,0.49645819412593073
2018,0.49,ADI,0.7171104607731333
2018,0.49,claims,0.7997748601749848
2018,0.49,crime,0.7465540774172414
2018,0.49,health,0.5065642762296773
2018,0.5,ADI,0.7250784257831006
2018,0.5,claims,0.8065865230489431
2018,0.5,crime,0.7547143715081257
2018,0.5,health,0.5166338651104232
2018,0.51,ADI,0.7329052365922601
2018,0.51,claims,0.8136404535023722
2018,0.51,crime,0.7621591260656576
2018,0.51,health,0.5265782683780911
2018,0.52,ADI,0.7405942700953682
2018,0.52,claims,0.8203039387637705
2018,0.52,crime,0.7696650944098578
2018,0.52,health,0.5366249912520201
2018,0.53,ADI,0.7481886985930766
2018,0.53,claims,0.8267674124188615
2018,0.53,crime,0.7770696463993885
2018,0.53,health,0.546802673983173
2018,0.54,ADI,0.7556400506575776
2018,0.54,claims,0.8329367845007344
2018,0.54,crime,0.7844735366182526
2018,0.54,health,0.55694802094711
2018,0.55,ADI,0.7629692110841323
2018,0.55,claims,0.8391422150130402
2018,0.55,crime,0.7915887293837757
2018,0.55,health,0.5668792589381257
2018,0.56,ADI,0.7702332753702337
2018,0.56,claims,0.8451138291405079
2018,0.56,crime,0.798461383199959
2018,0.56,health,0.5773389557533529
2018,0.57,ADI,0.7773398205040166
2018,0.57,claims,0.8510899505717796
2018,0.57,crime,0.8052026755388054
